Date,Workout Name,Exercise Name,Set Order,kg,Reps,km,Seconds,Notes
2016-10-03 19:30:55,"W1D1","Squat",0,70.0,5,0.0,0,""
2016-10-03 19:30:55,"W1D1","Squat",1,70.0,5,0.0,0,""
2016-10-03 19:30:55,"W1D1","Squat",2,70.0,5,0.0,0,""
2016-10-03 19:30:55,"W1D1","Squat",3,70.0,5,0.0,0,""
2016-10-03 19:30:55,"W1D1","Squat",4,70.0,5,0.0,0,""
2016-10-03 19:30:55,"W1D1","Pull Up (Neutral Grip)",0,0.0,10,0.0,0,""
2016-10-03 19:30:55,"W1D1","Pull Up (Neutral Grip)",1,10.0,5,0.0,0,""
2016-10-03 19:30:55,"W1D1","Pull Up (Neutral Grip)",2,10.0,5,0.0,0,""
2016-10-03 19:30:55,"W1D1","Pull Up (Neutral Grip)",3,10.0,5,0.0,0,""
2016-10-03 19:30:55,"W1D1","Pull Up (Neutral Grip)",4,0.0,8,0.0,0,""
2016-10-03 19:30:55,"W1D1","Tricep Dip",0,0.0,10,0.0,0,""
2016-10-03 19:30:55,"W1D1","Tricep Dip",1,10.0,6,0.0,0,""
2016-10-03 19:30:55,"W1D1","Tricep Dip",2,10.0,6,0.0,0,""
2016-10-03 19:30:55,"W1D1","Tricep Dip",3,10.0,8,0.0,0,""
2016-10-03 19:30:55,"W1D1","Tricep Dip",4,0.0,10,0.0,0,""
2016-10-03 19:30:55,"W1D1","Push Up",0,0.0,15,0.0,0,""
2016-10-03 19:30:55,"W1D1","Push Up",1,0.0,10,0.0,0,""
2016-10-03 19:30:55,"W1D1","Push Up",2,0.0,10,0.0,0,""
2016-10-03 19:30:55,"W1D1","Push Up",3,0.0,10,0.0,0,""
2016-10-03 19:30:55,"W1D1","Push Up",4,0.0,10,0.0,0,""
2016-10-03 19:30:55,"W1D1","Push Up",5,0.0,10,0.0,0,""
2016-10-03 19:30:55,"W1D1","Ab Roller",0,0.0,15,0.0,0,""
2016-10-03 19:30:55,"W1D1","Ab Roller",1,0.0,15,0.0,0,""
2016-10-03 19:30:55,"W1D1","Ab Roller",2,0.0,15,0.0,0,""
2016-10-03 19:30:55,"W1D1","Ab Roller",3,0.0,15,0.0,0,""
2016-10-05 19:30:19,"W1D2","Bench Press",0,50.0,15,0.0,0,""
2016-10-05 19:30:19,"W1D2","Bench Press",1,50.0,12,0.0,0,""
2016-10-05 19:30:19,"W1D2","Bench Press",2,50.0,10,0.0,0,""
2016-10-05 19:30:19,"W1D2","Bench Press",3,50.0,8,0.0,0,""
2016-10-05 19:30:19,"W1D2","Front Squat",0,50.0,5,0.0,0,""
2016-10-05 19:30:19,"W1D2","Front Squat",1,50.0,5,0.0,0,""
2016-10-05 19:30:19,"W1D2","Front Squat",2,50.0,5,0.0,0,""
2016-10-05 19:30:19,"W1D2","Front Squat",3,50.0,5,0.0,0,""
2016-10-05 19:30:19,"W1D2","Front Squat",4,50.0,5,0.0,0,""
2016-10-05 19:30:19,"W1D2","Bent Over Row",0,50.0,8,0.0,0,""
2016-10-05 19:30:19,"W1D2","Bent Over Row",1,52.5,8,0.0,0,""
2016-10-05 19:30:19,"W1D2","Bent Over Row",2,52.5,8,0.0,0,""
2016-10-05 19:30:19,"W1D2","Bent Over Row",3,55.0,8,0.0,0,""
2016-10-05 19:30:19,"W1D2","Bent Over Row",4,55.0,8,0.0,0,""
2016-10-05 19:30:19,"W1D2","Push Up",0,0.0,20,0.0,0,""
2016-10-05 19:30:19,"W1D2","Push Up",1,0.0,15,0.0,0,""
2016-10-05 19:30:19,"W1D2","Push Up",2,0.0,10,0.0,0,""
2016-10-05 19:30:19,"W1D2","Push Up",3,0.0,10,0.0,0,""
2016-10-05 19:30:19,"W1D2","Hanging Leg Raise L",0,0.0,10,0.0,0,""
2016-10-05 19:30:19,"W1D2","Hanging Leg Raise L",1,0.0,10,0.0,0,""
2016-10-05 19:30:19,"W1D2","Hanging Leg Raise L",2,0.0,10,0.0,0,""
2016-10-05 19:30:19,"W1D2","Hanging Leg Raise L",3,0.0,10,0.0,0,""
2016-10-07 19:30:03,"W1D3","Deadlift",0,75.0,3,0.0,0,""
2016-10-07 19:30:03,"W1D3","Deadlift",1,75.0,3,0.0,0,""
2016-10-07 19:30:03,"W1D3","Deadlift",2,75.0,3,0.0,0,""
2016-10-07 19:30:03,"W1D3","Deadlift",3,75.0,3,0.0,0,""
2016-10-07 19:30:03,"W1D3","Deadlift",4,75.0,3,0.0,0,""
2016-10-07 19:30:03,"W1D3","Deadlift",5,75.0,3,0.0,0,""
2016-10-07 19:30:03,"W1D3","Deadlift",6,75.0,3,0.0,0,""
2016-10-07 19:30:03,"W1D3","Deadlift",7,75.0,3,0.0,0,""
2016-10-07 19:30:03,"W1D3","Deadlift",8,75.0,3,0.0,0,""
2016-10-07 19:30:03,"W1D3","Deadlift",9,75.0,3,0.0,0,""
2016-10-07 19:30:03,"W1D3","Shoulder Press",0,40.0,5,0.0,0,""
2016-10-07 19:30:03,"W1D3","Shoulder Press",1,40.0,5,0.0,0,""
2016-10-07 19:30:03,"W1D3","Shoulder Press",2,40.0,5,0.0,0,""
2016-10-07 19:30:03,"W1D3","Shoulder Press",3,40.0,5,0.0,0,""
2016-10-07 19:30:03,"W1D3","Shoulder Press",4,40.0,5,0.0,0,""
2016-10-07 19:30:03,"W1D3","Bent Over Row (Dumbbell)",0,18.0,8,0.0,0,""
2016-10-07 19:30:03,"W1D3","Bent Over Row (Dumbbell)",1,20.0,8,0.0,0,""
2016-10-07 19:30:03,"W1D3","Bent Over Row (Dumbbell)",2,20.0,8,0.0,0,""
2016-10-07 19:30:03,"W1D3","Bent Over Row (Dumbbell)",3,24.0,8,0.0,0,""
2016-10-07 19:30:03,"W1D3","Bent Over Row (Dumbbell)",4,24.0,8,0.0,0,""
2016-10-07 19:30:03,"W1D3","Push Up",0,0.0,20,0.0,0,""
2016-10-07 19:30:03,"W1D3","Push Up",1,0.0,15,0.0,0,""
2016-10-07 19:30:03,"W1D3","Push Up",2,0.0,12,0.0,0,""
2016-10-07 19:30:03,"W1D3","Push Up",3,0.0,12,0.0,0,""
2016-10-07 19:30:03,"W1D3","Push Up",4,0.0,10,0.0,0,""
2016-10-07 19:30:03,"W1D3","Ab Twist",0,12.0,30,0.0,0,""
2016-10-07 19:30:03,"W1D3","Ab Twist",1,12.0,30,0.0,0,""
2016-10-07 19:30:03,"W1D3","Ab Twist",2,12.0,30,0.0,0,""
2016-10-07 19:30:03,"W1D3","Ab Twist",3,12.0,30,0.0,0,""
2016-10-10 19:30:46,"W2D1","Squat",0,57.5,12,0.0,0,""
2016-10-10 19:30:46,"W2D1","Squat",1,57.5,12,0.0,0,""
2016-10-10 19:30:46,"W2D1","Squat",2,57.5,12,0.0,0,""
2016-10-10 19:30:46,"W2D1","Squat",3,57.5,10,0.0,0,""
2016-10-10 19:30:46,"W2D1","Pull Up (Neutral Grip)",0,0.0,12,0.0,0,""
2016-10-10 19:30:46,"W2D1","Pull Up (Neutral Grip)",1,12.0,5,0.0,0,""
2016-10-10 19:30:46,"W2D1","Pull Up (Neutral Grip)",2,12.0,5,0.0,0,""
2016-10-10 19:30:46,"W2D1","Pull Up (Neutral Grip)",3,12.0,5,0.0,0,""
2016-10-10 19:30:46,"W2D1","Pull Up (Neutral Grip)",4,0.0,8,0.0,0,""
2016-10-10 19:30:46,"W2D1","Tricep Dip",0,0.0,12,0.0,0,""
2016-10-10 19:30:46,"W2D1","Tricep Dip",1,12.0,8,0.0,0,""
2016-10-10 19:30:46,"W2D1","Tricep Dip",2,16.0,6,0.0,0,""
2016-10-10 19:30:46,"W2D1","Tricep Dip",3,16.0,6,0.0,0,""
2016-10-10 19:30:46,"W2D1","Tricep Dip",4,0.0,12,0.0,0,""
2016-10-10 19:30:46,"W2D1","Push Up",0,0.0,15,0.0,0,""
2016-10-10 19:30:46,"W2D1","Push Up",1,0.0,12,0.0,0,""
2016-10-10 19:30:46,"W2D1","Push Up",2,0.0,10,0.0,0,""
2016-10-10 19:30:46,"W2D1","Push Up",3,0.0,10,0.0,0,""
2016-10-10 19:30:46,"W2D1","Push Up",4,0.0,10,0.0,0,""
2016-10-10 19:30:46,"W2D1","Ab Roller",0,0.0,15,0.0,0,""
2016-10-10 19:30:46,"W2D1","Ab Roller",1,0.0,15,0.0,0,""
2016-10-10 19:30:46,"W2D1","Ab Roller",2,0.0,15,0.0,0,""
2016-10-10 19:30:46,"W2D1","Ab Roller",3,0.0,15,0.0,0,""
2016-10-12 19:30:12,"W2D2","Bench Press",0,45.0,3,0.0,0,""
2016-10-12 19:30:12,"W2D2","Bench Press",1,45.0,3,0.0,0,""
2016-10-12 19:30:12,"W2D2","Bench Press",2,45.0,3,0.0,0,""
2016-10-12 19:30:12,"W2D2","Bench Press",3,45.0,3,0.0,0,""
2016-10-12 19:30:12,"W2D2","Bench Press",4,45.0,3,0.0,0,""
2016-10-12 19:30:12,"W2D2","Bench Press",5,45.0,3,0.0,0,""
2016-10-12 19:30:12,"W2D2","Bench Press",6,45.0,3,0.0,0,""
2016-10-12 19:30:12,"W2D2","Bench Press",7,45.0,3,0.0,0,""
2016-10-12 19:30:12,"W2D2","Bench Press",8,45.0,3,0.0,0,""
2016-10-12 19:30:12,"W2D2","Bench Press",9,45.0,3,0.0,0,""
2016-10-12 19:30:12,"W2D2","Front Squat",0,60.0,3,0.0,0,""
2016-10-12 19:30:12,"W2D2","Front Squat",1,60.0,3,0.0,0,""
2016-10-12 19:30:12,"W2D2","Front Squat",2,60.0,3,0.0,0,""
2016-10-12 19:30:12,"W2D2","Front Squat",3,60.0,3,0.0,0,""
2016-10-12 19:30:12,"W2D2","Front Squat",4,60.0,3,0.0,0,""
2016-10-12 19:30:12,"W2D2","Bent Over Row",0,50.0,8,0.0,0,""
2016-10-12 19:30:12,"W2D2","Bent Over Row",1,52.5,8,0.0,0,""
2016-10-12 19:30:12,"W2D2","Bent Over Row",2,55.0,8,0.0,0,""
2016-10-12 19:30:12,"W2D2","Bent Over Row",3,57.5,8,0.0,0,""
2016-10-12 19:30:12,"W2D2","Bent Over Row",4,57.5,8,0.0,0,""
2016-10-12 19:30:12,"W2D2","Push Up",0,0.0,20,0.0,0,""
2016-10-12 19:30:12,"W2D2","Push Up",1,0.0,15,0.0,0,""
2016-10-12 19:30:12,"W2D2","Push Up",2,0.0,12,0.0,0,""
2016-10-12 19:30:12,"W2D2","Push Up",3,0.0,10,0.0,0,""
2016-10-12 19:30:12,"W2D2","Push Up",4,0.0,10,0.0,0,""
2016-10-12 19:30:12,"W2D2","Leg Raise (Elbows)",0,0.0,15,0.0,0,""
2016-10-12 19:30:12,"W2D2","Leg Raise (Elbows)",1,0.0,15,0.0,0,""
2016-10-12 19:30:12,"W2D2","Leg Raise (Elbows)",2,0.0,15,0.0,0,""
2016-10-12 19:30:12,"W2D2","Leg Raise (Elbows)",3,0.0,15,0.0,0,""
2016-10-14 19:30:13,"W2D3","Deadlift",0,107.5,5,0.0,0,""
2016-10-14 19:30:13,"W2D3","Deadlift",1,107.5,5,0.0,0,""
2016-10-14 19:30:13,"W2D3","Deadlift",2,107.5,5,0.0,0,""
2016-10-14 19:30:13,"W2D3","Deadlift",3,107.5,5,0.0,0,""
2016-10-14 19:30:13,"W2D3","Deadlift",4,107.5,5,0.0,0,""
2016-10-14 19:30:13,"W2D3","Shoulder Press",0,32.5,11,0.0,0,""
2016-10-14 19:30:13,"W2D3","Shoulder Press",1,32.5,11,0.0,0,""
2016-10-14 19:30:13,"W2D3","Shoulder Press",2,32.5,10,0.0,0,""
2016-10-14 19:30:13,"W2D3","Shoulder Press",3,32.5,8,0.0,0,""
2016-10-14 19:30:13,"W2D3","Bent Over Row (Dumbbell)",0,18.0,10,0.0,0,""
2016-10-14 19:30:13,"W2D3","Bent Over Row (Dumbbell)",1,20.0,10,0.0,0,""
2016-10-14 19:30:13,"W2D3","Bent Over Row (Dumbbell)",2,20.0,10,0.0,0,""
2016-10-14 19:30:13,"W2D3","Bent Over Row (Dumbbell)",3,20.0,10,0.0,0,""
2016-10-14 19:30:13,"W2D3","Push Up",0,0.0,20,0.0,0,""
2016-10-14 19:30:13,"W2D3","Push Up",1,0.0,12,0.0,0,""
2016-10-14 19:30:13,"W2D3","Push Up",2,0.0,12,0.0,0,""
2016-10-14 19:30:13,"W2D3","Push Up",3,0.0,10,0.0,0,""
2016-10-14 19:30:13,"W2D3","Plank Fitball",0,0.0,0,0.0,60,""
2016-10-14 19:30:13,"W2D3","Plank Fitball",1,0.0,0,0.0,60,""
2016-10-14 19:30:13,"W2D3","Plank Fitball",2,0.0,0,0.0,60,""
2016-10-14 19:30:13,"W2D3","Plank Fitball",3,0.0,0,0.0,60,""
2016-10-17 19:25:45,"W3D1","Squat",0,50.0,3,0.0,0,""
2016-10-17 19:25:45,"W3D1","Squat",1,50.0,3,0.0,0,""
2016-10-17 19:25:45,"W3D1","Squat",2,50.0,3,0.0,0,""
2016-10-17 19:25:45,"W3D1","Squat",3,50.0,3,0.0,0,""
2016-10-17 19:25:45,"W3D1","Squat",4,50.0,3,0.0,0,""
2016-10-17 19:25:45,"W3D1","Squat",5,50.0,3,0.0,0,""
2016-10-17 19:25:45,"W3D1","Squat",6,50.0,3,0.0,0,""
2016-10-17 19:25:45,"W3D1","Squat",7,50.0,3,0.0,0,""
2016-10-17 19:25:45,"W3D1","Squat",8,50.0,3,0.0,0,""
2016-10-17 19:25:45,"W3D1","Squat",9,50.0,3,0.0,0,""
2016-10-17 19:25:45,"W3D1","Pull Up (Neutral Grip)",0,0.0,10,0.0,0,""
2016-10-17 19:25:45,"W3D1","Pull Up (Neutral Grip)",1,0.0,8,0.0,0,""
2016-10-17 19:25:45,"W3D1","Pull Up (Neutral Grip)",2,0.0,7,0.0,0,""
2016-10-17 19:25:45,"W3D1","Pull Up (Neutral Grip)",3,0.0,6,0.0,0,""
2016-10-17 19:25:45,"W3D1","Pull Up (Neutral Grip)",4,0.0,5,0.0,0,""
2016-10-17 19:25:45,"W3D1","Pull Up (Neutral Grip)",5,0.0,5,0.0,0,""
2016-10-17 19:25:45,"W3D1","Tricep Dip",0,0.0,12,0.0,0,""
2016-10-17 19:25:45,"W3D1","Tricep Dip",1,0.0,15,0.0,0,""
2016-10-17 19:25:45,"W3D1","Tricep Dip",2,0.0,12,0.0,0,""
2016-10-17 19:25:45,"W3D1","Tricep Dip",3,0.0,12,0.0,0,""
2016-10-17 19:25:45,"W3D1","Tricep Dip",4,0.0,10,0.0,0,""
2016-10-17 19:25:45,"W3D1","Push Up",0,0.0,12,0.0,0,""
2016-10-17 19:25:45,"W3D1","Push Up",1,0.0,12,0.0,0,""
2016-10-17 19:25:45,"W3D1","Push Up",2,0.0,10,0.0,0,""
2016-10-17 19:25:45,"W3D1","Push Up",3,0.0,10,0.0,0,""
2016-10-17 19:25:45,"W3D1","Push Up",4,0.0,10,0.0,0,""
2016-10-17 19:25:45,"W3D1","Ab Roller",0,0.0,15,0.0,0,""
2016-10-17 19:25:45,"W3D1","Ab Roller",1,0.0,15,0.0,0,""
2016-10-17 19:25:45,"W3D1","Ab Roller",2,0.0,15,0.0,0,""
2016-10-17 19:25:45,"W3D1","Ab Roller",3,0.0,15,0.0,0,""
2016-10-19 19:25:45,"W3D2","Bench Press",0,62.5,5,0.0,0,""
2016-10-19 19:25:45,"W3D2","Bench Press",1,62.5,5,0.0,0,""
2016-10-19 19:25:45,"W3D2","Bench Press",2,62.5,5,0.0,0,""
2016-10-19 19:25:45,"W3D2","Bench Press",3,62.5,5,0.0,0,""
2016-10-19 19:25:45,"W3D2","Bench Press",4,62.5,5,0.0,0,""
2016-10-19 19:25:45,"W3D2","Front Squat",0,50.0,6,0.0,0,""
2016-10-19 19:25:45,"W3D2","Front Squat",1,50.0,6,0.0,0,""
2016-10-19 19:25:45,"W3D2","Front Squat",2,50.0,6,0.0,0,""
2016-10-19 19:25:45,"W3D2","Front Squat",3,50.0,6,0.0,0,""
2016-10-19 19:25:45,"W3D2","Front Squat",4,50.0,6,0.0,0,""
2016-10-19 19:25:45,"W3D2","Bent Over Row",0,50.0,8,0.0,0,""
2016-10-19 19:25:45,"W3D2","Bent Over Row",1,52.5,8,0.0,0,""
2016-10-19 19:25:45,"W3D2","Bent Over Row",2,55.0,8,0.0,0,""
2016-10-19 19:25:45,"W3D2","Bent Over Row",3,57.5,8,0.0,0,""
2016-10-19 19:25:45,"W3D2","Bent Over Row",4,60.0,8,0.0,0,""
2016-10-19 19:25:45,"W3D2","Push Up",0,0.0,20,0.0,0,""
2016-10-19 19:25:45,"W3D2","Push Up",1,0.0,15,0.0,0,""
2016-10-19 19:25:45,"W3D2","Push Up",2,0.0,12,0.0,0,""
2016-10-19 19:25:45,"W3D2","Push Up",3,0.0,10,0.0,0,""
2016-10-19 19:25:45,"W3D2","Leg Raise (Elbows)",0,0.0,15,0.0,0,""
2016-10-19 19:25:45,"W3D2","Leg Raise (Elbows)",1,0.0,15,0.0,0,""
2016-10-19 19:25:45,"W3D2","Leg Raise (Elbows)",2,0.0,15,0.0,0,""
2016-10-19 19:25:45,"W3D2","Leg Raise (Elbows)",3,0.0,15,0.0,0,""
2016-10-21 19:00:08,"W3D3","Deadlift",0,90.0,10,0.0,0,""
2016-10-21 19:00:08,"W3D3","Deadlift",1,90.0,9,0.0,0,""
2016-10-21 19:00:08,"W3D3","Deadlift",2,90.0,8,0.0,0,""
2016-10-21 19:00:08,"W3D3","Deadlift",3,90.0,7,0.0,0,""
2016-10-21 19:00:08,"W3D3","Deadlift",4,90.0,6,0.0,0,""
2016-10-21 19:00:08,"W3D3","Shoulder Press",0,30.0,3,0.0,0,""
2016-10-21 19:00:08,"W3D3","Shoulder Press",1,30.0,3,0.0,0,""
2016-10-21 19:00:08,"W3D3","Shoulder Press",2,30.0,3,0.0,0,""
2016-10-21 19:00:08,"W3D3","Shoulder Press",3,30.0,3,0.0,0,""
2016-10-21 19:00:08,"W3D3","Shoulder Press",4,30.0,3,0.0,0,""
2016-10-21 19:00:08,"W3D3","Shoulder Press",5,30.0,3,0.0,0,""
2016-10-21 19:00:08,"W3D3","Shoulder Press",6,30.0,3,0.0,0,""
2016-10-21 19:00:08,"W3D3","Shoulder Press",7,30.0,3,0.0,0,""
2016-10-21 19:00:08,"W3D3","Shoulder Press",8,30.0,3,0.0,0,""
2016-10-21 19:00:08,"W3D3","Shoulder Press",9,30.0,3,0.0,0,""
2016-10-21 19:00:08,"W3D3","Bent Over Row (Dumbbell)",0,20.0,10,0.0,0,""
2016-10-21 19:00:08,"W3D3","Bent Over Row (Dumbbell)",1,20.0,10,0.0,0,""
2016-10-21 19:00:08,"W3D3","Bent Over Row (Dumbbell)",2,20.0,10,0.0,0,""
2016-10-21 19:00:08,"W3D3","Bent Over Row (Dumbbell)",3,20.0,10,0.0,0,""
2016-10-21 19:00:08,"W3D3","Push Up",0,0.0,20,0.0,0,""
2016-10-21 19:00:08,"W3D3","Push Up",1,0.0,15,0.0,0,""
2016-10-21 19:00:08,"W3D3","Push Up",2,0.0,12,0.0,0,""
2016-10-21 19:00:08,"W3D3","Push Up",3,0.0,12,0.0,0,""
2016-10-21 19:00:08,"W3D3","Push Up",4,0.0,11,0.0,0,""
2016-10-21 19:00:08,"W3D3","Pull Up",0,0.0,5,0.0,0,""
2016-10-21 19:00:08,"W3D3","Pull Up",1,0.0,5,0.0,0,""
2016-10-21 19:00:08,"W3D3","Pull Up",2,0.0,5,0.0,0,""
2016-10-21 19:00:08,"W3D3","Ab Twist",0,12.0,30,0.0,0,""
2016-10-21 19:00:08,"W3D3","Ab Twist",1,12.0,30,0.0,0,""
2016-10-21 19:00:08,"W3D3","Ab Twist",2,12.0,30,0.0,0,""
2016-10-21 19:00:08,"W3D3","Ab Twist",3,12.0,30,0.0,0,""
2016-10-24 19:25:50,"W4D1","Squat",0,72.5,3,0.0,0,""
2016-10-24 19:25:50,"W4D1","Squat",1,72.5,3,0.0,0,""
2016-10-24 19:25:50,"W4D1","Squat",2,72.5,3,0.0,0,""
2016-10-24 19:25:50,"W4D1","Squat",3,72.5,3,0.0,0,""
2016-10-24 19:25:50,"W4D1","Pull Up (Neutral Grip)",0,0.0,8,0.0,0,""
2016-10-24 19:25:50,"W4D1","Pull Up (Neutral Grip)",1,16.0,3,0.0,0,""
2016-10-24 19:25:50,"W4D1","Pull Up (Neutral Grip)",2,20.0,3,0.0,0,""
2016-10-24 19:25:50,"W4D1","Pull Up (Neutral Grip)",3,20.0,3,0.0,0,""
2016-10-24 19:25:50,"W4D1","Pull Up (Neutral Grip)",4,0.0,8,0.0,0,""
2016-10-24 19:25:50,"W4D1","Tricep Dip",0,0.0,10,0.0,0,""
2016-10-24 19:25:50,"W4D1","Tricep Dip",1,16.0,3,0.0,0,""
2016-10-24 19:25:50,"W4D1","Tricep Dip",2,20.0,3,0.0,0,""
2016-10-24 19:25:50,"W4D1","Tricep Dip",3,22.0,3,0.0,0,""
2016-10-24 19:25:50,"W4D1","Tricep Dip",4,0.0,10,0.0,0,""
2016-10-24 19:25:50,"W4D1","Push Up",0,0.0,15,0.0,0,""
2016-10-24 19:25:50,"W4D1","Push Up",1,0.0,15,0.0,0,""
2016-10-24 19:25:50,"W4D1","Push Up",2,0.0,12,0.0,0,""
2016-10-24 19:25:50,"W4D1","Push Up",3,0.0,12,0.0,0,""
2016-10-24 19:25:50,"W4D1","Push Up",4,0.0,10,0.0,0,""
2016-10-24 19:25:50,"W4D1","Plank Fitball",0,0.0,0,0.0,60,""
2016-10-24 19:25:50,"W4D1","Plank Fitball",1,0.0,0,0.0,60,""
2016-10-24 19:25:50,"W4D1","Plank Fitball",2,0.0,0,0.0,60,""
2016-10-24 19:25:50,"W4D1","Plank Fitball",3,0.0,0,0.0,60,""
2016-10-26 19:25:47,"W4D2","Bench Press",0,55.0,10,0.0,0,""
2016-10-26 19:25:47,"W4D2","Bench Press",1,55.0,10,0.0,0,""
2016-10-26 19:25:47,"W4D2","Bench Press",2,55.0,9,0.0,0,""
2016-10-26 19:25:47,"W4D2","Bench Press",3,55.0,9,0.0,0,""
2016-10-26 19:25:47,"W4D2","Front Squat",0,60.0,3,0.0,0,""
2016-10-26 19:25:47,"W4D2","Front Squat",1,60.0,3,0.0,0,""
2016-10-26 19:25:47,"W4D2","Front Squat",2,60.0,3,0.0,0,""
2016-10-26 19:25:47,"W4D2","Front Squat",3,60.0,3,0.0,0,""
2016-10-26 19:25:47,"W4D2","Front Squat",4,60.0,3,0.0,0,""
2016-10-26 19:25:47,"W4D2","Bent Over Row",0,50.0,8,0.0,0,""
2016-10-26 19:25:47,"W4D2","Bent Over Row",1,52.5,8,0.0,0,""
2016-10-26 19:25:47,"W4D2","Bent Over Row",2,55.0,8,0.0,0,""
2016-10-26 19:25:47,"W4D2","Bent Over Row",3,57.5,8,0.0,0,""
2016-10-26 19:25:47,"W4D2","Push Up",0,0.0,10,0.0,0,""
2016-10-26 19:25:47,"W4D2","Push Up",1,0.0,10,0.0,0,""
2016-10-26 19:25:47,"W4D2","Push Up",2,0.0,10,0.0,0,""
2016-10-26 19:25:47,"W4D2","Push Up",3,0.0,10,0.0,0,""
2016-10-26 19:25:47,"W4D2","Push Up",4,0.0,10,0.0,0,""
2016-10-26 19:25:47,"W4D2","Ab Roller",0,0.0,15,0.0,0,""
2016-10-26 19:25:47,"W4D2","Ab Roller",1,0.0,15,0.0,0,""
2016-10-26 19:25:47,"W4D2","Ab Roller",2,0.0,15,0.0,0,""
2016-10-26 19:25:47,"W4D2","Ab Roller",3,0.0,15,0.0,0,""
2016-10-28 19:00:22,"W4D3","Deadlift",0,80.0,3,0.0,0,""
2016-10-28 19:00:22,"W4D3","Deadlift",1,80.0,3,0.0,0,""
2016-10-28 19:00:22,"W4D3","Deadlift",2,80.0,3,0.0,0,""
2016-10-28 19:00:22,"W4D3","Deadlift",3,80.0,3,0.0,0,""
2016-10-28 19:00:22,"W4D3","Deadlift",4,80.0,3,0.0,0,""
2016-10-28 19:00:22,"W4D3","Deadlift",5,80.0,3,0.0,0,""
2016-10-28 19:00:22,"W4D3","Deadlift",6,80.0,3,0.0,0,""
2016-10-28 19:00:22,"W4D3","Deadlift",7,80.0,3,0.0,0,""
2016-10-28 19:00:22,"W4D3","Shoulder Press",0,42.5,3,0.0,0,""
2016-10-28 19:00:22,"W4D3","Shoulder Press",1,42.5,3,0.0,0,""
2016-10-28 19:00:22,"W4D3","Shoulder Press",2,42.5,3,0.0,0,""
2016-10-28 19:00:22,"W4D3","Shoulder Press",3,42.5,3,0.0,0,""
2016-10-28 19:00:22,"W4D3","Bent Over Row (Dumbbell)",0,20.0,8,0.0,0,""
2016-10-28 19:00:22,"W4D3","Bent Over Row (Dumbbell)",1,20.0,8,0.0,0,""
2016-10-28 19:00:22,"W4D3","Bent Over Row (Dumbbell)",2,20.0,8,0.0,0,""
2016-10-28 19:00:22,"W4D3","Bent Over Row (Dumbbell)",3,20.0,8,0.0,0,""
2016-10-28 19:00:22,"W4D3","Push Up",0,0.0,20,0.0,0,""
2016-10-28 19:00:22,"W4D3","Push Up",1,0.0,15,0.0,0,""
2016-10-28 19:00:22,"W4D3","Push Up",2,0.0,13,0.0,0,""
2016-10-28 19:00:22,"W4D3","Push Up",3,0.0,12,0.0,0,""
2016-10-28 19:00:22,"W4D3","Push Up",4,0.0,12,0.0,0,""
2016-10-28 19:00:22,"W4D3","Pull Up",0,0.0,5,0.0,0,""
2016-10-28 19:00:22,"W4D3","Pull Up",1,0.0,5,0.0,0,""
2016-10-28 19:00:22,"W4D3","Pull Up",2,0.0,5,0.0,0,""
2016-10-28 19:00:22,"W4D3","Ab Twist",0,12.0,30,0.0,0,""
2016-10-28 19:00:22,"W4D3","Ab Twist",1,12.0,30,0.0,0,""
2016-10-28 19:00:22,"W4D3","Ab Twist",2,12.0,30,0.0,0,""
2016-10-28 19:00:22,"W4D3","Ab Twist",3,12.0,30,0.0,0,""
2016-10-31 19:30:56,"W5D1","Squat",0,60.0,11,0.0,0,""
2016-10-31 19:30:56,"W5D1","Squat",1,60.0,10,0.0,0,""
2016-10-31 19:30:56,"W5D1","Squat",2,60.0,9,0.0,0,""
2016-10-31 19:30:56,"W5D1","Squat",3,60.0,8,0.0,0,""
2016-10-31 19:30:56,"W5D1","Pull Up (Neutral Grip)",0,0.0,10,0.0,0,""
2016-10-31 19:30:56,"W5D1","Pull Up (Neutral Grip)",1,16.0,3,0.0,0,""
2016-10-31 19:30:56,"W5D1","Pull Up (Neutral Grip)",2,20.0,3,0.0,0,""
2016-10-31 19:30:56,"W5D1","Pull Up (Neutral Grip)",3,20.0,3,0.0,0,""
2016-10-31 19:30:56,"W5D1","Pull Up (Neutral Grip)",4,0.0,8,0.0,0,""
2016-10-31 19:30:56,"W5D1","Tricep Dip",0,0.0,10,0.0,0,""
2016-10-31 19:30:56,"W5D1","Tricep Dip",1,16.0,5,0.0,0,""
2016-10-31 19:30:56,"W5D1","Tricep Dip",2,20.0,4,0.0,0,""
2016-10-31 19:30:56,"W5D1","Tricep Dip",3,20.0,5,0.0,0,""
2016-10-31 19:30:56,"W5D1","Tricep Dip",4,0.0,10,0.0,0,""
2016-10-31 19:30:56,"W5D1","Push Up",0,0.0,10,0.0,0,""
2016-10-31 19:30:56,"W5D1","Push Up",1,0.0,10,0.0,0,""
2016-10-31 19:30:56,"W5D1","Push Up",2,0.0,10,0.0,0,""
2016-10-31 19:30:56,"W5D1","Push Up",3,0.0,10,0.0,0,""
2016-10-31 19:30:56,"W5D1","Push Up",4,0.0,10,0.0,0,""
2016-10-31 19:30:56,"W5D1","Leg Raise (Elbows)",0,0.0,15,0.0,0,""
